comment_sentence_id,class,category,category_encoded,partition,processed_text
4128,UndefinedEnvironmentName,Summary,3,1,name attempted used exist inside environment
5681,Unfold,Summary,3,1,extracts sliding local blocks batched input tensor consider batched attr input tensor shape math n c math n batch dimension math c channel dimension math represent arbitrary spatial dimensions operation flattens sliding attr kernel size sized block within spatial dimensions attr input column ie last dimension 3 attr output tensor shape math n c times prod text kernel size l math c times prod text kernel size total number values within block block math prod text kernel size spatial locations containing math c channeled vector math l total number blocks math l prod left lfloor frac text spatial size 2 times text padding text dilation times text kernel size 1 1 text stride 1 right rfloor math text spatial size formed spatial dimensions attr input math math spatial dimensions therefore indexing attr output last dimension column dimension gives values within certain block attr padding attr stride attr dilation arguments specify sliding blocks retrieved attr stride controls stride sliding blocks attr padding controls amount implicit zero paddings sides attr padding number points dimension reshaping attr dilation controls spacing kernel points also known trous algorithm harder describe link nice visualization attr dilation args kernel size int tuple size sliding blocks stride int tuple optional stride sliding blocks input spatial dimensions default 1 padding int tuple optional implicit zero padding added sides input default 0 dilation int tuple optional parameter controls stride elements within neighborhood default 1 attr kernel size attr dilation attr padding attr stride int tuple length 1 values replicated across spatial dimensions case two input spatial dimensions operation sometimes called im2col note class torch nn fold calculates combined value resulting large tensor summing values containing blocks class torch nn unfold extracts values local blocks copying large tensor blocks overlap inverses general folding unfolding operations related follows consider class torch nn fold class torch nn unfold instances created parameters fold params dict kernel size dilation padding stride fold nn fold output size fold params unfold nn unfold fold params supported input tensor following equality holds fold unfold input divisor input divisor tensor depends shape dtype input input ones torch ones input shape dtype input dtype divisor fold unfold input ones divisor tensor contains zero elements fold unfold operations inverses constant divisor input math n c output math n c times prod text kernel size l described examples unfold nn unfold kernel size 2 3 input torch randn 2 5 3 4 output unfold input patch contains 30 values 2x3 6 vectors 5 channels 4 blocks 2x3 kernels total 3x4 input output size torch size 2 30 4 convolution equivalent unfold matrix multiplication fold view output shape inp torch randn 1 3 10 12 w torch randn 2 3 4 5 inp unf torch nn functional unfold inp 4 5 unf inp unf transpose 1 2 matmul w view w size 0 1 transpose 1 2 torch nn functional fold unf 7 8 1 1 equivalently avoiding copy unf view 1 2 7 8 torch nn functional conv2d inp w abs max tensor 19073e 06
859,UniqueAnchor,Summary,3,0,model used something models point
4132,UnlockError,Summary,3,0,base class errors arising attempts release lock try raise unlockerror except error pass
2351,UnsortedIndexError,Summary,3,0,error raised attempting get slice multiindex index lexsorted subclass keyerror
863,UpdateError,Summary,3,0,occurs django tries update session deleted
5890,UploadTaskGroupBuilder,Summary,3,1,simple class upload checkpoints
5892,UseOptimizer,Summary,3,0,context class allow setting current context example usage brew useoptimizer optim brew func useoptimizer weight weight optim brew func useoptimizer default optim bias bias optim weight weight optim brew func brew func useoptimizer optim2 brew func
865,UserCreationForm,Parameters,2,0,form creates user privileges given username password
865,UserCreationForm,Summary,3,0,form creates user privileges given username password
1174,UserMagics,Summary,3,0,placeholder user defined magics added runtime magics eventually merged single namespace runtime use class isolate magics defined dynamically user class
1496,Util,Summary,3,1,utility functions builds
1500,VCardSet,Summary,3,1,add lines vcard ensuring vcard exists
1502,VCardStore,Summary,3,1,disk backed memory collection vcards vcards added collection using add vcard create file card disk using random name vcs add vcards mailpilevcard vcardline fn dude vcardline email evil com mailpilevcard vcardline fn guy vcards looked directly e mail vcs get vcard evil com fn u dude vcs get vcard nosuch email address none true found using searches vcs find vcards guy 0 fn u guy cards removed using del vcards vcs del vcards vcs get vcard evil com vcs get vcard evil com none true vcs del vcards vcs find vcards guy vcs find vcards guy
871,VariableWrapper,Summary,3,0,adapter class cursor variables prevents wrapped object converted string used instantiate oracleparam used generally object passed cursor execute
1498,Vcard,Summary,3,1,display single vcard
879,WindowFrame,Summary,3,0,model frame clause window expressions two types frame clauses subclasses however processing validation means intended complete done
890,XFrameOptionsDecoratorsTests,Summary,3,0,tests x frame options decorators
893,XFrameOptionsMiddleware,DevelopmentNotes,0,0,set header already set response contains xframe options exempt value set true default set x frame options header sameorigin meaning response loaded frame within site prevent response loaded frame site set x frame options project django settings deny
5923,YellowFinOptimizer,Summary,3,0,yellowfin automatic tuner momentum sgd
1185,YouTubeVideo,Summary,3,0,class embedding youtube video ipython session based video id eg embed video https www youtube com watch v foo would vid youtubevideo foo display vid start 30 seconds vid youtubevideo abc start 30 display vid calculate seconds time hours minutes seconds use class datetime timedelta start int timedelta hours 1 minutes 46 seconds 40 total seconds parameters provided documented https developers google com youtube player parameters parameters converting notebook using nbconvert jpeg representation video inserted document
4142,ZipResourceFinder,Summary,3,1,resource finder resources zip files
2357,_BZ2Proxy,Summary,3,0,small proxy class enables external file object support r bz2 w bz2 modes actually workaround limitation bz2 module bz2file class unlike gzip gzipfile support file object argument
2369,_FileInFile,Summary,3,1,thin wrapper around existing file object provides part data individual file object
1215,_MockPOP3,Summary,3,0,base mock pretends poplib pop3 connection pm pop3mailbox localhost user bad conn cls mockpop3 traceback recent call last accesserror pm pop3mailbox localhost user password b conn cls mockpop3 pm stat 2 123456 pm iterkeys evil good evil pm bogon pm true false msg subject msg pm msg 1 msg 2 pm get msg size evil pm get msg size good 47 51 pm get bytes evil test mailpile nsubject msg 1 n noh hi n pm invalid key traceback recent call last keyerror
2375,_MovedItems,Summary,3,0,lazy loading moved objects
4144,_OpNamespace,DevelopmentNotes,0,0,op namespace dynamically bind operators python say user created custom operator called namespace op call op user write torch ops namespace op startup operation yet bound python instead following sequence magic tricks occur 1 torch ops namespace invoke getattr magic method torch ops object create new opnamespace object called namespace set attribute ops object 2 torch ops namespace op invoke getattr namespace object retrieve operation via torch get operation function bound c similar 3 torch ops namespace op calls new operation subsequent accesses incur lookup namespace operation already exist
4144,_OpNamespace,Summary,3,0,op namespace dynamically bind operators python say user created custom operator called namespace op call op user write torch ops namespace op startup operation yet bound python instead following sequence magic tricks occur 1 torch ops namespace invoke getattr magic method torch ops object create new opnamespace object called namespace set attribute ops object 2 torch ops namespace op invoke getattr namespace object retrieve operation via torch get operation function bound c similar 3 torch ops namespace op calls new operation subsequent accesses incur lookup namespace operation already exist
4144,_OpNamespace,Usage,4,0,op namespace dynamically bind operators python say user created custom operator called namespace op call op user write torch ops namespace op startup operation yet bound python instead following sequence magic tricks occur 1 torch ops namespace invoke getattr magic method torch ops object create new opnamespace object called namespace set attribute ops object 2 torch ops namespace op invoke getattr namespace object retrieve operation via torch get operation function bound c similar 3 torch ops namespace op calls new operation subsequent accesses incur lookup namespace operation already exist
2377,_PathParents,Summary,3,0,object provides sequence like access logical ancestors path
1042,capture_output,Summary,3,0,context manager capturing stdout err
2816,fdspawn,Summary,3,1,like pexpect spawn allows supply open file descriptor example could use read file looking patterns control modem serial device
3304,omdict,Summary,3,0,ordered multivalue dictionary multivalue dictionary dictionary store multiple values per key ordered multivalue dictionary multivalue dictionary retains order insertions deletions internally items stored doubly linked list self items dictionary self map also maintained stores ordered list linked list node references one value associated key standard dict methods interact first value associated given key means omdict retains method parity dict dict object replaced omdict object interaction behave identically dict methods retain parity omdict get setdefault pop popitem clear copy update fromkeys len getitem setitem delitem contains items keys values iteritems iterkeys itervalues optional parameters added dict methods added parameters optional existing use remains unaffected optional key parameter added methods items values iteritems itervalues new methods also added omdict methods list name interact lists values methods name interact items dictionary including multiple items key new omdict methods load size reverse getlist add addlist set setlist setdefaultlist poplist popvalue popvalues popitem poplistitem allitems allkeys allvalues lists listitems iterallitems iterallkeys iterallvalues iterlists iterlistitems
