comment_sentence_id,class,category,category_encoded,partition,processed_text
5681,Unfold,Summary,3,1,extract slide local block batch input tensor consid batch attr input tensor shape math n c math n batch dimens math c channel dimens math repres arbitrari spatial dimens oper flatten slide attr kernel size size block within spatial dimens attr input column ie last dimens 3 attr output tensor shape math n c time prod text kernel size l math c time prod text kernel size total number valu within block block math prod text kernel size spatial locat contain math c channel vector math l total number block math l prod left lfloor frac text spatial size 2 time text pad text dilat time text kernel size 1 1 text stride 1 right rfloor math text spatial size form spatial dimens attr input math math spatial dimens therefor index attr output last dimens column dimens give valu within certain block attr pad attr stride attr dilat argument specifi slide block retriev attr stride control stride slide block attr pad control amount implicit zero pad side attr pad number point dimens reshap attr dilat control space kernel point also known trou algorithm harder describ link nice visual attr dilat arg kernel size int tupl size slide block stride int tupl option stride slide block input spatial dimens default 1 pad int tupl option implicit zero pad ad side input default 0 dilat int tupl option paramet control stride element within neighborhood default 1 attr kernel size attr dilat attr pad attr stride int tupl length 1 valu replic across spatial dimens case two input spatial dimens oper sometim call im2col note class torch nn fold calcul combin valu result larg tensor sum valu contain block class torch nn unfold extract valu local block copi larg tensor block overlap invers gener fold unfold oper relat follow consid class torch nn fold class torch nn unfold instanc creat paramet fold param dict kernel size dilat pad stride fold nn fold output size fold param unfold nn unfold fold param support input tensor follow equal hold fold unfold input divisor input divisor tensor depend shape dtype input input one torch one input shape dtype input dtype divisor fold unfold input one divisor tensor contain zero element fold unfold oper invers constant divisor input math n c output math n c time prod text kernel size l describ exampl unfold nn unfold kernel size 2 3 input torch randn 2 5 3 4 output unfold input patch contain 30 valu 2x3 6 vector 5 channel 4 block 2x3 kernel total 3x4 input output size torch size 2 30 4 convolut equival unfold matrix multipl fold view output shape inp torch randn 1 3 10 12 w torch randn 2 3 4 5 inp unf torch nn function unfold inp 4 5 unf inp unf transpos 1 2 matmul w view w size 0 1 transpos 1 2 torch nn function fold unf 7 8 1 1 equival avoid copi unf view 1 2 7 8 torch nn function conv2d inp w ab max tensor 19073e 06
859,UniqueAnchor,Summary,3,0,model use someth model point
4132,UnlockError,Summary,3,0,base class error aris attempt releas lock tri rais unlockerror except error pass
2351,UnsortedIndexError,Summary,3,0,error rais attempt get slice multiindex index lexsort subclass keyerror
863,UpdateError,Summary,3,0,occur django tri updat session delet
5890,UploadTaskGroupBuilder,Summary,3,1,simpl class upload checkpoint
5892,UseOptimizer,Summary,3,0,context class allow set current context exampl usag brew useoptim optim brew func useoptim weight weight optim brew func useoptim default optim bia bia optim weight weight optim brew func brew func useoptim optim2 brew func
865,UserCreationForm,Parameters,2,0,form creat user privileg given usernam password
865,UserCreationForm,Summary,3,0,form creat user privileg given usernam password
1174,UserMagics,Summary,3,0,placehold user defin magic ad runtim magic eventu merg singl namespac runtim use class isol magic defin dynam user class
1496,Util,Summary,3,1,util function build
1500,VCardSet,Summary,3,1,add line vcard ensur vcard exist
1502,VCardStore,Summary,3,1,disk back memori collect vcard vcard ad collect use add vcard creat file card disk use random name vc add vcard mailpilevcard vcardlin fn dude vcardlin email evil com mailpilevcard vcardlin fn guy vcard look directli e mail vc get vcard evil com fn u dude vc get vcard nosuch email address none true found use search vc find vcard guy 0 fn u guy card remov use del vcard vc del vcard vc get vcard evil com vc get vcard evil com none true vc del vcard vc find vcard guy vc find vcard guy
871,VariableWrapper,Summary,3,0,adapt class cursor variabl prevent wrap object convert string use instanti oracleparam use gener object pass cursor execut
1498,Vcard,Summary,3,1,display singl vcard
879,WindowFrame,Summary,3,0,model frame claus window express two type frame claus subclass howev process valid mean intend complet done
890,XFrameOptionsDecoratorsTests,Summary,3,0,test x frame option decor
893,XFrameOptionsMiddleware,DevelopmentNotes,0,0,set header alreadi set respons contain xframe option exempt valu set true default set x frame option header sameorigin mean respons load frame within site prevent respons load frame site set x frame option project django set deni
5923,YellowFinOptimizer,Summary,3,0,yellowfin automat tuner momentum sgd
1185,YouTubeVideo,Summary,3,0,class embed youtub video ipython session base video id eg emb video http www youtub com watch v foo would vid youtubevideo foo display vid start 30 second vid youtubevideo abc start 30 display vid calcul second time hour minut second use class datetim timedelta start int timedelta hour 1 minut 46 second 40 total second paramet provid document http develop googl com youtub player paramet paramet convert notebook use nbconvert jpeg represent video insert document
4142,ZipResourceFinder,Summary,3,1,resourc finder resourc zip file
2357,_BZ2Proxy,Summary,3,0,small proxi class enabl extern file object support r bz2 w bz2 mode actual workaround limit bz2 modul bz2file class unlik gzip gzipfil support file object argument
2369,_FileInFile,Summary,3,1,thin wrapper around exist file object provid part data individu file object
1215,_MockPOP3,Summary,3,0,base mock pretend poplib pop3 connect pm pop3mailbox localhost user bad conn cl mockpop3 traceback recent call last accesserror pm pop3mailbox localhost user password b conn cl mockpop3 pm stat 2 123456 pm iterkey evil good evil pm bogon pm true fals msg subject msg pm msg 1 msg 2 pm get msg size evil pm get msg size good 47 51 pm get byte evil test mailpil nsubject msg 1 n noh hi n pm invalid key traceback recent call last keyerror
2375,_MovedItems,Summary,3,0,lazi load move object
4144,_OpNamespace,DevelopmentNotes,0,0,op namespac dynam bind oper python say user creat custom oper call namespac op call op user write torch op namespac op startup oper yet bound python instead follow sequenc magic trick occur 1 torch op namespac invok getattr magic method torch op object creat new opnamespac object call namespac set attribut op object 2 torch op namespac op invok getattr namespac object retriev oper via torch get oper function bound c similar 3 torch op namespac op call new oper subsequ access incur lookup namespac oper alreadi exist
4144,_OpNamespace,Summary,3,0,op namespac dynam bind oper python say user creat custom oper call namespac op call op user write torch op namespac op startup oper yet bound python instead follow sequenc magic trick occur 1 torch op namespac invok getattr magic method torch op object creat new opnamespac object call namespac set attribut op object 2 torch op namespac op invok getattr namespac object retriev oper via torch get oper function bound c similar 3 torch op namespac op call new oper subsequ access incur lookup namespac oper alreadi exist
4144,_OpNamespace,Usage,4,0,op namespac dynam bind oper python say user creat custom oper call namespac op call op user write torch op namespac op startup oper yet bound python instead follow sequenc magic trick occur 1 torch op namespac invok getattr magic method torch op object creat new opnamespac object call namespac set attribut op object 2 torch op namespac op invok getattr namespac object retriev oper via torch get oper function bound c similar 3 torch op namespac op call new oper subsequ access incur lookup namespac oper alreadi exist
2377,_PathParents,Summary,3,0,object provid sequenc like access logic ancestor path
1042,capture_output,Summary,3,0,context manag captur stdout err
2816,fdspawn,Summary,3,1,like pexpect spawn allow suppli open file descriptor exampl could use read file look pattern control modem serial devic
3304,omdict,Summary,3,0,order multivalu dictionari multivalu dictionari dictionari store multipl valu per key order multivalu dictionari multivalu dictionari retain order insert delet intern item store doubli link list self item dictionari self map also maintain store order list link list node refer one valu associ key standard dict method interact first valu associ given key mean omdict retain method pariti dict dict object replac omdict object interact behav ident dict method retain pariti omdict get setdefault pop popitem clear copi updat fromkey len getitem setitem delitem contain item key valu iteritem iterkey itervalu option paramet ad dict method ad paramet option exist use remain unaffect option key paramet ad method item valu iteritem itervalu new method also ad omdict method list name interact list valu method name interact item dictionari includ multipl item key new omdict method load size revers getlist add addlist set setlist setdefaultlist poplist popvalu popvalu popitem poplistitem allitem allkey allvalu list listitem iterallitem iterallkey iterallvalu iterlist iterlistitem
